System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,Proc Energy (Joules),Power Plane 0 Energy (Joules),Power Plane 1 Energy (Joules),
Date,Time,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C4res%,C6res%,SKT0,SKT0,SKT0,
2026-07-30,12:12:07.469,0.01,1.34,0.01,0.42,1.64,2.97,0.23,0.73,0.96,0.0047,0.0004,0.34,0.05,71,625.66,466.34,3879.46,1.34,11.18,0.01,0.07,1.43,8.26,0.00,51.82,38.50,100.00,0.00,0.00,0.00,6.84,0.78,0.00,
2026-07-30,12:12:08.470,0.14,2.98,0.05,0.94,3.67,10.29,2.09,0.69,0.76,0.0009,0.0002,0.88,0.25,69,10934.82,3666.42,3881.84,2.98,24.85,0.14,1.17,5.03,8.17,0.00,53.05,33.76,100.00,0.00,0.00,0.00,15.12,8.84,0.02,
2026-07-30,12:12:09.471,0.14,3.54,0.04,0.90,3.52,5.88,1.85,0.85,0.71,0.0005,0.0002,0.56,0.22,69,10851.24,3067.98,3881.42,3.54,29.47,0.14,1.16,4.37,3.87,0.00,57.73,34.02,100.00,0.00,0.00,0.00,15.14,8.89,0.02,
2026-07-30,12:12:10.471,0.07,3.89,0.02,0.71,2.76,5.23,0.45,0.84,0.92,0.0010,0.0001,0.50,0.20,69,5491.86,1413.52,3879.63,3.89,32.38,0.07,0.59,2.57,4.12,0.00,57.04,36.26,100.00,0.00,0.00,0.00,10.78,4.56,0.01,
2026-07-30,12:12:11.472,0.14,3.43,0.04,0.84,3.28,6.79,1.91,0.83,0.82,0.0006,0.0002,0.62,0.25,69,10918.89,3184.39,3878.49,3.43,28.57,0.14,1.17,4.89,10.19,0.00,53.19,31.73,100.00,0.00,0.00,0.00,15.29,8.99,0.01,
2026-07-30,12:12:12.471,0.17,3.48,0.05,0.92,3.60,16.13,2.23,0.69,0.80,0.0013,0.0002,1.23,0.48,67,12838.93,3693.16,3876.68,3.48,28.97,0.17,1.38,5.16,8.90,0.00,53.37,32.58,100.00,0.00,0.00,0.00,16.66,10.30,0.01,
2026-07-30,12:12:13.471,0.09,3.80,0.02,0.75,2.92,8.29,0.66,0.78,0.89,0.0011,0.0001,0.72,0.26,69,7303.73,1922.77,3877.97,3.80,31.65,0.09,0.78,3.31,6.40,0.00,56.38,33.91,100.00,0.00,0.00,0.00,12.13,5.83,0.01,
2026-07-30,12:12:14.472,0.14,3.55,0.04,0.84,3.27,5.69,1.74,0.85,0.81,0.0005,0.0002,0.54,0.23,70,10510.08,2962.45,3880.14,3.55,29.56,0.14,1.13,4.56,0.89,0.00,59.99,34.57,100.00,0.00,0.00,0.00,14.41,8.21,0.02,
2026-07-30,12:12:15.472,0.08,3.75,0.02,0.74,2.90,6.68,0.62,0.81,0.89,0.0011,0.0001,0.60,0.22,70,6164.57,1644.48,3880.25,3.75,31.24,0.08,0.66,2.85,0.92,0.00,60.58,35.65,100.00,0.00,0.00,0.00,11.41,5.24,0.01,
2026-07-30,12:12:16.472,0.14,3.61,0.04,0.97,3.78,5.01,1.77,0.86,0.72,0.0005,0.0002,0.49,0.19,70,10867.49,3011.53,3878.67,3.61,30.07,0.14,1.17,4.01,0.58,0.00,60.94,34.47,100.00,0.00,0.00,0.00,14.90,8.76,0.00,
2026-07-30,12:12:17.471,0.14,3.38,0.04,0.84,3.29,6.78,1.99,0.83,0.85,0.0006,0.0002,0.60,0.23,69,11084.38,3283.77,3877.51,3.38,28.13,0.14,1.19,5.01,14.17,0.00,47.99,32.83,100.00,0.00,0.00,0.00,15.42,9.11,0.00,
2026-07-30,12:12:18.472,0.07,3.93,0.02,0.74,2.89,4.41,0.49,0.86,0.92,0.0008,0.0001,0.44,0.19,70,5516.23,1402.93,3878.25,3.93,32.77,0.07,0.59,2.44,0.75,0.00,60.56,36.25,100.00,0.00,0.00,0.00,10.95,4.81,0.00,
2026-07-30,12:12:19.473,0.14,3.55,0.04,0.92,3.58,5.44,1.80,0.85,0.73,0.0005,0.0002,0.51,0.20,68,10804.17,3046.41,3882.56,3.55,29.55,0.14,1.16,4.28,4.23,0.00,57.51,33.98,100.00,0.00,0.00,0.00,15.05,8.84,0.00,
2026-07-30,12:12:20.473,0.14,3.56,0.04,0.90,3.50,5.51,1.86,0.85,0.71,0.0005,0.0002,0.52,0.20,69,10734.20,3013.79,3879.56,3.56,29.68,0.14,1.15,4.32,4.43,0.00,57.65,33.60,100.00,0.00,0.00,0.00,15.06,8.78,0.00,
2026-07-30,12:12:21.473,0.07,3.98,0.02,0.75,2.92,4.39,0.54,0.87,0.89,0.0008,0.0001,0.45,0.20,70,5731.44,1441.00,3877.88,3.98,33.15,0.07,0.62,2.48,0.78,0.00,61.20,35.54,100.00,0.00,0.00,0.00,11.29,5.15,0.00,
2026-07-30,12:12:22.472,0.11,3.32,0.03,0.88,3.43,5.45,1.80,0.82,0.71,0.0006,0.0002,0.52,0.17,70,8760.25,2634.80,3877.68,3.32,27.71,0.11,0.94,3.87,1.65,0.00,59.42,35.06,100.00,0.00,0.00,0.00,13.25,7.10,0.00,
2026-07-30,12:12:23.473,0.01,1.85,0.01,0.43,1.66,1.87,0.25,0.83,0.93,0.0025,0.0003,0.28,0.03,70,754.92,407.86,3881.40,1.85,15.42,0.01,0.08,1.23,0.60,0.00,59.45,38.72,100.00,0.00,0.00,0.00,6.61,0.65,0.00,
2026-07-30,12:12:24.473,0.08,2.88,0.03,0.78,3.06,3.22,1.66,0.82,0.68,0.0005,0.0003,0.37,0.04,70,5979.04,2077.26,3878.82,2.88,23.99,0.08,0.64,3.41,6.79,0.00,54.51,35.28,100.00,0.00,0.00,0.00,10.84,4.72,0.00,
2026-07-30,12:12:25.473,0.11,2.36,0.05,0.90,3.52,19.45,2.92,0.62,0.86,0.0023,0.0003,1.45,0.54,70,8611.52,3641.78,3877.76,2.36,19.71,0.11,0.93,5.21,7.96,0.00,51.23,35.60,100.00,0.00,0.00,0.00,13.70,7.37,0.00,
2026-07-30,12:12:26.473,0.01,1.49,0.00,0.35,1.38,1.68,0.21,0.84,0.94,0.0032,0.0004,0.25,0.02,69,519.78,349.10,3879.74,1.49,12.41,0.01,0.06,1.27,10.02,0.00,49.70,39.01,100.00,0.00,0.00,0.00,6.45,0.38,0.00,
2026-07-30,12:12:27.475,0.07,2.84,0.03,0.90,3.50,2.86,1.41,0.79,0.85,0.0005,0.0003,0.33,0.04,70,5596.96,1970.46,3881.77,2.84,23.67,0.07,0.60,2.83,4.76,0.00,54.47,37.94,100.00,0.00,0.00,0.00,10.14,4.11,0.00,
2026-07-30,12:12:28.475,0.08,3.06,0.03,0.97,3.76,1.98,1.51,0.84,0.65,0.0003,0.0002,0.29,0.03,69,6204.59,2027.67,3879.57,3.06,25.50,0.08,0.67,2.71,2.16,0.00,58.28,36.85,100.00,0.00,0.00,0.00,10.85,4.87,0.00,
2026-07-30,12:12:29.475,0.01,1.58,0.00,0.39,1.52,1.71,0.13,0.78,0.96,0.0037,0.0003,0.26,0.02,71,461.66,292.74,3881.59,1.58,13.14,0.01,0.05,0.97,2.73,0.00,57.00,39.31,100.00,0.00,0.00,0.00,6.33,0.36,0.00,
2026-07-30,12:12:30.476,0.07,2.98,0.03,0.94,3.65,2.19,1.42,0.81,0.70,0.0004,0.0002,0.29,0.02,70,5805.30,1947.53,3881.84,2.98,24.84,0.07,0.62,2.68,7.86,0.00,51.84,37.62,100.00,0.00,0.00,0.00,10.64,4.55,0.00,
2026-07-30,12:12:31.476,0.00,1.39,0.00,0.34,1.32,1.04,0.15,0.86,0.94,0.0035,0.0005,0.21,0.01,71,300.23,216.64,3877.49,1.39,11.55,0.00,0.03,0.83,5.18,0.00,54.51,39.48,100.00,0.00,0.00,0.00,6.18,0.21,0.00,
2026-07-30,12:12:32.476,0.07,3.06,0.02,0.93,3.64,1.56,1.36,0.85,0.51,0.0003,0.0002,0.25,0.02,68,5464.80,1785.56,3877.42,3.06,25.50,0.07,0.59,2.47,0.30,0.00,59.37,37.86,100.00,0.00,0.00,0.00,10.16,4.23,0.00,
2026-07-30,12:12:33.477,0.16,3.21,0.05,0.99,3.85,10.86,1.78,0.64,0.81,0.0009,0.0001,0.86,0.24,55,12442.62,3880.51,3882.54,3.21,26.72,0.16,1.34,5.07,4.09,0.00,55.38,35.46,100.00,0.00,0.00,0.00,15.91,9.76,0.00,
2026-07-30,12:12:34.477,0.02,1.91,0.01,0.55,2.13,8.90,0.47,0.66,0.94,0.0047,0.0002,0.73,0.22,70,1889.71,988.66,3878.17,1.91,15.93,0.02,0.20,2.33,2.28,0.00,57.76,37.63,100.00,0.00,0.00,0.00,7.80,1.70,0.00,
2026-07-30,12:12:35.477,0.08,2.89,0.03,0.81,3.15,3.55,1.83,0.83,0.66,0.0006,0.0003,0.38,0.03,71,6062.23,2100.12,3877.96,2.89,24.06,0.08,0.65,3.35,1.83,0.00,58.11,36.70,100.00,0.00,0.00,0.00,10.61,4.59,0.00,
2026-07-30,12:12:36.477,0.07,3.13,0.02,1.00,3.90,1.51,1.40,0.84,0.65,0.0003,0.0002,0.25,0.02,68,5643.23,1800.89,3881.40,3.13,26.11,0.07,0.61,2.32,0.17,0.00,59.90,37.60,100.00,0.00,0.00,0.00,10.23,4.31,0.00,
2026-07-30,12:12:37.477,0.00,1.42,0.00,0.37,1.42,0.94,0.12,0.86,0.95,0.0033,0.0004,0.20,0.01,71,286.93,202.04,3877.76,1.42,11.83,0.00,0.03,0.71,0.21,0.00,59.55,39.53,100.00,0.00,0.00,0.00,6.13,0.24,0.00,
2026-07-30,12:12:38.477,0.10,2.32,0.04,0.96,3.73,13.57,3.49,0.65,0.70,0.0018,0.0005,1.04,0.10,70,7635.66,3286.33,3877.40,2.32,19.36,0.10,0.82,4.43,4.86,0.00,54.87,35.84,100.00,0.00,0.00,0.00,12.77,6.67,0.00,
2026-07-30,12:12:39.477,0.01,1.81,0.00,0.43,1.67,1.80,0.18,0.81,0.94,0.0027,0.0003,0.26,0.02,71,678.68,375.41,3879.99,1.81,15.07,0.01,0.07,1.13,4.75,0.00,55.22,38.90,100.00,0.00,0.00,0.00,6.55,0.55,0.00,
2026-07-30,12:12:40.478,0.08,3.03,0.03,0.89,3.48,2.94,1.43,0.79,0.75,0.0005,0.0002,0.34,0.05,70,6174.41,2038.35,3880.92,3.03,25.24,0.08,0.66,2.95,5.68,0.00,53.65,37.72,100.00,0.00,0.00,0.00,10.77,4.70,0.00,
2026-07-30,12:12:41.479,0.07,2.86,0.02,0.82,3.19,2.48,1.31,0.80,0.86,0.0005,0.0003,0.30,0.03,70,5216.77,1823.02,3881.95,2.86,23.85,0.07,0.56,2.88,7.23,0.00,52.87,37.03,100.00,0.00,0.00,0.00,10.05,4.01,0.00,
2026-07-30,12:12:42.479,0.04,2.82,0.02,0.69,2.68,12.43,0.66,0.51,0.89,0.0037,0.0002,0.95,0.27,70,3339.25,1185.52,3877.61,2.82,23.47,0.04,0.36,2.22,10.96,0.00,50.02,36.79,100.00,0.00,0.00,0.00,9.13,2.94,0.00,
2026-07-30,12:12:43.479,0.11,2.43,0.05,0.99,3.87,18.08,2.41,0.59,0.83,0.0021,0.0003,1.34,0.26,59,8644.86,3554.24,3876.75,2.43,20.27,0.11,0.93,4.61,0.63,0.00,57.73,37.03,100.00,0.00,0.00,0.00,12.93,6.86,0.00,
2026-07-30,12:12:44.478,0.09,2.61,0.03,0.89,3.47,9.29,2.30,0.65,0.74,0.0013,0.0003,0.81,0.26,68,6998.75,2682.51,3878.05,2.61,21.74,0.09,0.75,3.88,6.14,0.00,52.97,37.01,100.00,0.00,0.00,0.00,12.26,6.06,0.00,
2026-07-30,12:12:45.479,0.01,1.36,0.00,0.34,1.33,2.23,0.13,0.80,0.96,0.0048,0.0003,0.29,0.03,70,468.48,345.01,3881.81,1.36,11.32,0.01,0.05,1.30,4.74,0.00,54.73,39.23,100.00,0.00,0.00,0.00,6.35,0.33,0.00,
2026-07-30,12:12:46.479,0.07,3.01,0.02,0.91,3.53,2.58,1.37,0.79,0.70,0.0005,0.0002,0.31,0.04,70,5715.06,1900.25,3877.72,3.01,25.06,0.07,0.61,2.70,0.30,0.00,59.14,37.85,100.00,0.00,0.00,0.00,10.35,4.39,0.00,
2026-07-30,12:12:47.479,0.01,1.17,0.01,0.37,1.43,2.95,0.22,0.78,0.97,0.0046,0.0003,0.33,0.04,70,634.82,541.06,3877.29,1.17,9.78,0.01,0.07,1.91,11.91,0.00,48.24,37.95,100.00,0.00,0.00,0.00,6.70,0.65,0.00,
2026-07-30,12:12:48.478,0.07,3.14,0.02,0.99,3.86,1.43,1.35,0.83,0.66,0.0003,0.0002,0.24,0.01,71,5559.95,1770.02,3877.46,3.14,26.18,0.07,0.60,2.30,2.90,0.00,56.84,37.95,100.00,0.00,0.00,0.00,10.29,4.32,0.00,
2026-07-30,12:12:49.479,0.07,3.13,0.02,0.99,3.88,1.16,1.35,0.87,0.65,0.0002,0.0002,0.22,0.01,70,5517.10,1761.72,3881.13,3.13,26.10,0.07,0.59,2.28,0.21,0.00,59.76,37.75,100.00,0.00,0.00,0.00,10.18,4.27,0.00,
2026-07-30,12:12:50.480,0.00,1.41,0.00,0.35,1.37,0.76,0.08,0.86,0.97,0.0030,0.0003,0.19,0.01,71,256.90,182.30,3881.85,1.41,11.74,0.00,0.03,0.67,0.16,0.00,59.64,39.53,100.00,0.00,0.00,0.00,6.05,0.17,0.00,
2026-07-30,12:12:51.480,0.07,3.12,0.02,0.96,3.75,1.44,1.37,0.86,0.65,0.0003,0.0002,0.25,0.01,70,5492.36,1763.01,3876.96,3.12,25.96,0.07,0.59,2.36,0.17,0.00,59.79,37.67,100.00,0.00,0.00,0.00,10.17,4.26,0.00,
2026-07-30,12:12:52.479,0.07,3.13,0.02,1.01,3.94,1.24,1.32,0.85,0.66,0.0002,0.0002,0.23,0.01,68,5404.60,1725.79,3877.29,3.13,26.10,0.07,0.58,2.20,0.13,0.00,59.63,38.04,100.00,0.00,0.00,0.00,10.13,4.23,0.00,
2026-07-30,12:12:53.480,0.00,1.39,0.00,0.34,1.33,0.82,0.07,0.86,0.97,0.0031,0.0003,0.20,0.01,70,261.72,188.28,3877.98,1.39,11.58,0.00,0.03,0.71,0.19,0.00,59.53,39.56,100.00,0.00,0.00,0.00,6.07,0.18,0.00,
2026-07-30,12:12:54.480,0.07,3.12,0.02,1.00,3.91,1.32,1.39,0.85,0.65,0.0002,0.0002,0.23,0.01,71,5675.43,1819.83,3879.27,3.12,25.99,0.07,0.61,2.34,0.19,0.00,59.52,37.95,100.00,0.00,0.00,0.00,10.21,4.30,0.00,
2026-07-30,12:12:55.480,0.01,1.95,0.00,0.45,1.74,1.31,0.09,0.81,0.98,0.0022,0.0001,0.23,0.02,70,600.41,308.47,3880.39,1.95,16.22,0.01,0.06,0.89,0.28,0.00,59.66,39.18,100.00,0.00,0.00,0.00,6.31,0.40,0.00,
2026-07-30,12:12:56.480,0.12,2.33,0.05,0.73,2.84,11.02,3.53,0.73,0.83,0.0012,0.0004,0.87,0.18,70,9313.91,3997.05,3877.40,2.33,19.42,0.12,1.00,7.07,21.08,0.00,43.68,28.16,100.00,0.00,0.00,0.00,15.00,8.76,0.00,
2026-07-30,12:12:57.480,0.08,2.97,0.03,0.92,3.61,1.99,1.55,0.84,0.66,0.0003,0.0003,0.28,0.02,70,5905.31,1985.41,3880.90,2.97,24.79,0.08,0.63,2.77,6.94,0.00,53.34,36.95,100.00,0.00,0.00,0.00,10.67,4.66,0.00,
2026-07-30,12:12:58.482,0.01,1.51,0.00,0.34,1.33,1.73,0.24,0.85,0.93,0.0036,0.0005,0.26,0.03,69,487.69,323.71,3881.16,1.51,12.55,0.01,0.05,1.23,4.76,0.00,55.03,38.98,100.00,0.00,0.00,0.00,6.33,0.31,0.00,
2026-07-30,12:12:59.482,0.07,3.05,0.02,0.95,3.69,2.09,1.45,0.82,0.66,0.0004,0.0003,0.29,0.02,70,5756.00,1886.64,3879.83,3.05,25.42,0.07,0.62,2.57,0.24,0.00,59.65,37.54,100.00,0.00,0.00,0.00,10.39,4.44,0.00,
2026-07-30,12:13:00.482,0.07,3.04,0.02,0.93,3.62,2.13,1.51,0.83,0.64,0.0004,0.0003,0.30,0.03,68,5693.41,1875.19,3881.44,3.04,25.30,0.07,0.61,2.60,2.29,0.00,57.77,37.34,100.00,0.00,0.00,0.00,10.44,4.43,0.01,
2026-07-30,12:13:01.482,0.00,1.32,0.00,0.32,1.25,2.28,0.13,0.77,0.96,0.0060,0.0003,0.29,0.03,70,380.38,287.19,3877.42,1.32,11.04,0.00,0.04,1.15,0.42,0.00,59.39,39.04,100.00,0.00,0.00,0.00,6.12,0.20,0.00,
2026-07-30,12:13:02.483,0.08,2.95,0.03,0.92,3.59,2.77,1.47,0.79,0.72,0.0005,0.0002,0.32,0.04,70,6022.15,2039.18,3878.66,2.95,24.61,0.08,0.65,2.86,3.59,0.00,55.89,37.66,100.00,0.00,0.00,0.00,10.68,4.68,0.00,
2026-07-30,12:13:03.483,0.00,1.45,0.00,0.35,1.35,1.41,0.12,0.84,0.96,0.0037,0.0003,0.23,0.02,71,380.19,261.49,3880.42,1.45,12.12,0.00,0.04,0.97,1.42,0.00,58.21,39.39,100.00,0.00,0.00,0.00,6.20,0.26,0.00,
2026-07-30,12:13:04.484,0.07,2.99,0.02,0.90,3.53,2.00,1.43,0.84,0.71,0.0004,0.0003,0.28,0.02,71,5544.39,1854.46,3881.18,2.99,24.91,0.07,0.60,2.64,1.34,0.00,58.68,37.34,100.00,0.00,0.00,0.00,10.21,4.25,0.00,
2026-07-30,12:13:05.484,0.07,2.97,0.02,0.86,3.37,2.30,1.56,0.85,0.67,0.0004,0.0003,0.30,0.02,70,5760.92,1937.16,3879.13,2.97,24.78,0.07,0.62,2.89,5.45,0.00,54.75,36.91,100.00,0.00,0.00,0.00,10.53,4.43,0.00,
2026-07-30,12:13:06.484,0.01,1.88,0.01,0.45,1.75,2.59,0.16,0.76,0.96,0.0033,0.0002,0.31,0.05,71,783.72,416.27,3881.48,1.88,15.69,0.01,0.08,1.20,2.75,0.00,57.51,38.55,100.00,0.00,0.00,0.00,6.54,0.56,0.00,
2026-07-30,12:13:07.485,0.07,2.99,0.02,0.95,3.69,3.13,1.35,0.72,0.73,0.0005,0.0002,0.37,0.05,70,5765.13,1928.49,3881.63,2.99,24.91,0.07,0.62,2.63,6.01,0.00,53.40,37.96,100.00,0.00,0.00,0.00,10.44,4.37,0.00,
2026-07-30,12:13:08.487,0.07,3.03,0.02,0.90,3.49,1.90,1.37,0.83,0.68,0.0003,0.0002,0.27,0.01,69,5652.42,1865.64,3882.31,3.03,25.25,0.07,0.61,2.68,4.97,0.00,54.46,37.89,100.00,0.00,0.00,0.00,10.33,4.30,0.00,
2026-07-30,12:13:09.487,0.00,1.43,0.00,0.37,1.45,0.68,0.07,0.87,0.97,0.0027,0.0003,0.19,0.01,70,253.64,177.74,3881.57,1.43,11.89,0.00,0.03,0.62,0.15,0.00,59.64,39.59,100.00,0.00,0.00,0.00,6.04,0.17,0.00,
2026-07-30,12:13:10.490,0.07,3.12,0.02,1.01,3.93,1.89,1.33,0.79,0.68,0.0003,0.0002,0.27,0.02,66,5794.75,1856.67,3879.83,3.12,26.01,0.07,0.62,2.37,0.12,0.00,59.56,37.95,100.00,0.00,0.00,0.00,10.32,4.40,0.00,
2026-07-30,12:13:11.488,0.00,1.13,0.00,0.30,1.19,1.60,0.20,0.84,0.91,0.0049,0.0006,0.25,0.02,71,327.10,290.72,3879.59,1.13,9.38,0.00,0.04,1.23,10.05,0.00,50.57,38.15,100.00,0.00,0.00,0.00,6.31,0.31,0.00,
2026-07-30,12:13:12.487,0.11,3.17,0.04,1.00,3.90,12.86,1.93,0.52,0.71,0.0015,0.0002,0.97,0.27,68,8665.76,2736.90,3877.54,3.17,26.39,0.11,0.93,3.53,9.54,0.00,50.30,36.63,100.00,0.00,0.00,0.00,13.31,7.17,0.00,
2026-07-30,12:13:13.489,0.07,3.10,0.02,0.98,3.84,1.41,1.34,0.85,0.66,0.0003,0.0002,0.24,0.02,69,5543.14,1785.97,3881.23,3.10,25.86,0.07,0.60,2.34,0.88,0.00,58.77,38.01,100.00,0.00,0.00,0.00,10.21,4.26,0.00,
2026-07-30,12:13:14.489,0.01,1.93,0.00,0.44,1.73,1.35,0.08,0.82,0.98,0.0023,0.0001,0.23,0.02,70,594.81,307.77,3880.30,1.93,16.11,0.01,0.06,0.89,0.41,0.00,59.18,39.52,100.00,0.00,0.00,0.00,6.30,0.38,0.00,
2026-07-30,12:13:15.490,0.08,3.07,0.03,0.99,3.87,2.69,1.37,0.75,0.69,0.0004,0.0002,0.33,0.01,70,6306.48,2056.13,3881.61,3.07,25.56,0.08,0.68,2.67,0.20,0.00,59.15,37.98,100.00,0.00,0.00,0.00,10.58,4.64,0.00,
2026-07-30,12:13:16.490,0.07,3.10,0.02,0.98,3.82,1.54,1.36,0.84,0.65,0.0003,0.0002,0.25,0.01,68,5535.61,1784.50,3878.68,3.10,25.85,0.07,0.59,2.35,0.20,0.00,59.55,37.90,100.00,0.00,0.00,0.00,10.13,4.22,0.00,
2026-07-30,12:13:17.490,0.01,1.12,0.01,0.37,1.43,2.33,0.26,0.81,0.97,0.0042,0.0005,0.29,0.03,70,550.90,490.51,3880.34,1.12,9.36,0.01,0.06,1.72,13.00,0.00,48.37,36.90,100.00,0.00,0.00,0.00,6.74,0.66,0.00,
2026-07-30,12:13:18.490,0.07,3.08,0.02,0.98,3.81,1.40,1.34,0.86,0.66,0.0003,0.0002,0.24,0.01,70,5496.38,1782.95,3879.56,3.08,25.69,0.07,0.59,2.35,0.76,0.00,59.04,37.84,100.00,0.00,0.00,0.00,10.14,4.22,0.00,
2026-07-30,12:13:19.490,0.00,1.41,0.00,0.35,1.36,0.61,0.09,0.90,0.96,0.0024,0.0004,0.18,0.00,71,250.58,177.87,3877.54,1.41,11.74,0.00,0.03,0.66,0.23,0.00,59.65,39.46,100.00,0.00,0.00,0.00,6.05,0.17,0.00,
2026-07-30,12:13:20.491,0.07,3.14,0.02,1.02,3.98,1.26,1.37,0.86,0.65,0.0002,0.0002,0.23,0.01,71,5593.35,1780.41,3881.75,3.14,26.18,0.07,0.60,2.25,0.13,0.00,59.66,37.97,100.00,0.00,0.00,0.00,10.19,4.29,0.00,
2026-07-30,12:13:21.492,0.07,3.01,0.02,0.90,3.50,1.78,1.43,0.87,0.67,0.0003,0.0003,0.27,0.02,70,5527.93,1834.32,3881.60,3.01,25.11,0.07,0.59,2.64,0.39,0.00,59.82,37.16,100.00,0.00,0.00,0.00,10.18,4.23,0.00,
2026-07-30,12:13:22.492,0.01,1.56,0.00,0.44,1.72,3.51,0.13,0.70,0.97,0.0060,0.0002,0.35,0.08,70,582.13,372.04,3877.60,1.56,13.04,0.01,0.06,1.09,0.23,0.00,59.27,39.41,100.00,0.00,0.00,0.00,6.40,0.46,0.00,
2026-07-30,12:13:23.492,0.07,3.07,0.02,0.94,3.66,1.46,1.38,0.87,0.66,0.0003,0.0002,0.24,0.01,71,5553.99,1807.87,3879.71,3.07,25.60,0.07,0.60,2.48,0.22,0.00,59.49,37.80,100.00,0.00,0.00,0.00,10.16,4.23,0.00,
2026-07-30,12:13:24.493,0.07,3.08,0.02,0.96,3.73,1.65,1.35,0.84,0.68,0.0003,0.0002,0.25,0.02,70,5581.72,1812.76,3879.63,3.08,25.66,0.07,0.60,2.44,0.28,0.00,59.55,37.73,100.00,0.00,0.00,0.00,10.17,4.23,0.00,
2026-07-30,12:13:25.493,0.00,1.21,0.00,0.31,1.19,1.85,0.11,0.85,0.96,0.0050,0.0003,0.26,0.03,71,373.23,308.19,3880.18,1.21,10.09,0.00,0.04,1.30,0.41,0.00,59.05,39.24,100.00,0.00,0.00,0.00,6.16,0.20,0.00,
2026-07-30,12:13:26.494,0.07,2.94,0.03,0.83,3.23,2.11,1.56,0.89,0.68,0.0004,0.0003,0.30,0.04,71,5795.77,1970.86,3880.34,2.94,24.51,0.07,0.62,3.07,0.88,0.00,59.49,36.56,100.00,0.00,0.00,0.00,10.39,4.40,0.00,
2026-07-30,12:13:27.494,0.01,1.55,0.01,0.38,1.47,2.60,0.35,0.79,0.89,0.0043,0.0006,0.33,0.05,59,599.99,388.03,3881.05,1.55,12.89,0.01,0.06,1.33,0.38,0.00,59.59,38.70,100.00,0.00,0.00,0.00,6.38,0.42,0.00,
2026-07-30,12:13:28.494,0.07,3.10,0.02,0.93,3.61,1.09,1.40,0.91,0.64,0.0002,0.0003,0.22,0.01,71,5538.60,1789.09,3876.97,3.10,25.80,0.07,0.60,2.49,0.25,0.00,59.89,37.38,100.00,0.00,0.00,0.00,10.16,4.23,0.00,
2026-07-30,12:13:29.493,0.07,3.00,0.02,0.88,3.45,2.03,1.50,0.86,0.66,0.0004,0.0003,0.28,0.03,70,5656.18,1885.57,3877.86,3.00,25.00,0.07,0.61,2.75,0.25,0.00,59.98,37.02,100.00,0.00,0.00,0.00,10.29,4.34,0.00,
2026-07-30,12:13:30.493,0.00,1.55,0.00,0.36,1.42,1.26,0.16,0.84,0.94,0.0033,0.0004,0.23,0.02,70,386.01,248.28,3877.92,1.55,12.96,0.00,0.04,0.88,0.17,0.00,59.83,39.12,100.00,0.00,0.00,0.00,6.20,0.30,0.00,
2026-07-30,12:13:31.494,0.07,2.93,0.02,0.88,3.43,1.92,1.29,0.85,0.82,0.0004,0.0003,0.27,0.02,71,5128.19,1750.84,3881.55,2.93,24.41,0.07,0.55,2.57,0.33,0.00,59.11,37.99,100.00,0.00,0.00,0.00,9.67,3.71,0.00,
2026-07-30,12:13:32.496,0.07,2.89,0.02,0.83,3.23,2.78,1.29,0.79,0.81,0.0005,0.0003,0.32,0.03,70,5161.56,1788.23,3878.71,2.89,24.05,0.07,0.55,2.78,1.31,0.00,58.22,37.68,100.00,0.00,0.00,0.00,9.79,3.83,0.00,
2026-07-30,12:13:33.494,0.02,1.60,0.01,0.43,1.66,3.68,0.64,0.77,0.87,0.0030,0.0005,0.39,0.06,71,1211.57,754.94,3879.60,1.60,13.37,0.02,0.13,2.28,13.01,0.00,49.20,35.50,100.00,0.00,0.00,0.00,7.43,1.34,0.00,
2026-07-30,12:13:34.494,0.10,2.37,0.04,1.01,3.93,13.66,3.53,0.65,0.69,0.0018,0.0005,1.07,0.13,69,7786.09,3282.16,3877.97,2.37,19.77,0.10,0.84,4.20,1.49,0.00,57.48,36.83,100.00,0.00,0.00,0.00,12.76,6.68,0.00,
2026-07-30,12:13:35.496,0.01,2.20,0.01,0.53,2.05,1.56,0.41,0.81,0.86,0.0015,0.0004,0.25,0.01,54,1033.12,469.10,3884.37,2.20,18.35,0.01,0.11,1.15,3.41,0.00,57.03,38.41,100.00,0.00,0.00,0.00,6.70,0.72,0.00,
2026-07-30,12:13:36.496,0.07,3.01,0.02,0.87,3.38,2.00,1.35,0.88,0.69,0.0004,0.0003,0.29,0.03,71,5378.75,1784.46,3877.32,3.01,25.12,0.07,0.58,2.65,0.56,0.00,59.98,36.81,100.00,0.00,0.00,0.00,10.17,4.20,0.00,
